route_id,type,hdbscan_cluster,centroid_score,isoforest_score,knn_score,ensemble_score,interpretation,detected_global,detected_per_cluster,cluster_threshold
230127-MOUNT-EC2023012709,normal,-1,0.8457695242838581,0.6762720823588149,0.8154432429932077,0.7688726631266457,심각,True,True,0.7586748739889994
230127-MOUNT-EC2023012712,normal,-1,1.0,0.8976980942173735,0.9620364375574616,0.9476901689541879,심각,True,True,0.7586748739889994
230128-CITY-EC2023012800,normal,8,0.08422378311309373,0.062177236456027685,0.01314457077690382,0.05408140074941034,정상,False,False,0.1409202472062483
230128-CITY-EC2023012801,normal,5,0.09787617758094654,0.020976023216602302,0.0028903842973033505,0.038620377850115885,정상,False,False,0.16363088673447765
230128-CITY-EC2023012802,normal,8,0.0449840577133589,0.08167761051592393,0.012151689032146673,0.049811768230021244,정상,False,False,0.1409202472062483
230128-CITY-EC2023012803,normal,8,0.05554325963738265,0.028721339741454077,0.006339810287570291,0.030053456874067516,정상,False,False,0.1409202472062483
230128-CITY-EC2023012804,normal,8,0.09629366079012805,0.11820612197265157,0.011240720096788373,0.07954276305513555,정상,False,False,0.1409202472062483
230128-CITY-EC2023012805,normal,8,0.018450364278563062,0.053092548898136194,0.0207344105050191,0.032992451994329125,정상,False,False,0.1409202472062483
230128-MOUNT-EC2023012809,normal,-1,1.0,0.8023055348517929,0.8920133860917827,0.8885262297682519,심각,True,True,0.7586748739889994
230128-MOUNT-EC2023012811,normal,-1,0.7616313679482708,0.5768854413794156,0.6165092723106959,0.6441963686294562,이상,False,False,0.7586748739889994
230203-MOUNT-EC2023020303,normal,-1,1.0,0.725747215505176,0.8741560728143529,0.8525457080463763,심각,True,True,0.7586748739889994
230203-MOUNT-EC2023020304,normal,-1,0.7820356502135275,0.6585392916601591,0.613579272706097,0.682100193539951,이상,True,False,0.7586748739889994
230204-MOUNT-EC2023020400,normal,-1,0.6501337694377491,0.5536748351941136,0.6034204767368645,0.5975362079300296,이상,False,False,0.7586748739889994
230206-chan-test,normal,5,0.11221775229418059,0.06564756648630232,0.00861100926444227,0.06250765506210779,정상,False,False,0.16363088673447765
230208-command_test,normal,9,0.16184188264682584,0.1579600814715112,0.02686192255421955,0.1197951741489181,정상,False,False,0.2437569071975772
230210-RFMAP-RF-PreMeasurement-route-11,normal,-1,0.20460064362171912,0.1572285387217267,0.12455119191080845,0.16163696614844894,정상,False,False,0.7586748739889994
230210-RFMAP-RF-PreMeasurement-route-13,normal,-1,0.22669501023173477,0.12288807819590908,0.127905364604351,0.15553534372918937,정상,False,False,0.7586748739889994
230210-RFMAP-RF-PreMeasurement-route-2,normal,7,0.24034357048642946,0.14059500837710426,0.0536253462651947,0.14442867837632895,정상,False,False,0.15912197398937225
230210-RFMAP-RF-PreMeasurement-route-21,normal,3,0.12479070460362449,0.07931094866473798,0.06584894825347165,0.08891627532302403,정상,False,False,0.16351353380111036
