wp_count,total_distance_m,avg_distance_m,max_distance_m,avg_bearing_change,max_bearing_change,avg_altitude_m,start_lat,start_lng,end_lat,end_lng,centroid_lat,centroid_lng,route_id,start_place,end_place,centroid_place
12,63.9,5.81,6.95,11.95,82.99,75.56,35.55629348754883,129.0679473876953,35.55635452270508,129.06724548339844,35.556321,129.067624,240411-MOUNT-EC2024041106,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천5길
12,63.85,5.8,6.95,12.13,86.48,75.54,35.556297302246094,129.0679473876953,35.55635452270508,129.06724548339844,35.556323,129.067626,240411-MOUNT-EC2024041107,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천5길
12,63.9,5.81,6.95,11.95,82.99,75.56,35.55629348754883,129.0679473876953,35.55635452270508,129.06724548339844,35.556321,129.067624,240411-MOUNT-EC2024041108,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천5길
7,366.69,61.11,117.74,71.93,92.33,30.0,37.35632062823716,126.70704808296404,37.35631688991333,126.7070445446342,37.356287,126.706538,240416-Area ID,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로
23,200.92,9.13,10.98,13.63,136.26,77.18,35.57141876220703,129.24424743652344,35.57011795043945,129.24270629882812,35.570767,129.243481,240517-CRIMECALL-EC2024051707,대한민국 울산광역시 울주군 대리로 14,대한민국 울산광역시 울주군 구영로 140,대한민국 울산광역시 울주군 대리로 8-6
12,83.63,7.6,8.6,21.11,180.0,73.02,35.55629348754883,129.0679473876953,35.55554962158203,129.0680694580078,35.555952,129.068,240517-MOUNT-EC2024051704,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천로,대한민국 울산광역시 울주군 알프스온천5길
13,59.85,4.99,37.55,28.81,119.65,14.67,35.34823226928711,129.31883239746094,35.34839630126953,129.31930541992188,35.348364,129.319058,240517-RADIATION-EC2024051709,대한민국 울산광역시 울주군 해맞이로,대한민국 울산광역시 울주군 해맞이로,대한민국 울산광역시 울주군 해맞이로
15,397.77,28.41,42.94,69.19,105.87,50.33,35.5664177042,129.2390081209,35.5666131041,129.2386165611,35.56664,129.238968,240517-TEST02,대한민국 울산광역시 울주군 구영앞길 62,대한민국 울산광역시 울주군 구영앞길 66,대한민국 울산광역시 울주군 구영앞길 62
13,79887.36,6657.28,15675.78,31.56,99.3,201.11,36.6617787306,126.3403153796,36.6256994987,125.559430504,36.612168,126.134236,240517-격렬비열도,대한민국 충청남도 태안군 기업도시로,대한민국 충청남도 태안군,N/A
6,2098.75,419.75,517.38,51.26,99.93,50.31,35.53827667236328,129.13180541992188,35.537410736083984,129.12789916992188,35.539877,129.126091,240520-CITY-EC2024052004,대한민국 울산광역시 울주군 신화리로,대한민국 울산광역시 울주군 마산보들길,대한민국 울산광역시 울주군 신화리로
6,1131.67,226.33,332.11,64.47,105.27,34.35,35.53987503051758,129.13363647460938,35.53929901123047,129.13302612304688,35.539367,129.131414,240520-CITY-EC2024052005,대한민국 울산광역시 울주군 살태백이골길,대한민국 울산광역시 울주군 신화리로,대한민국 울산광역시 울주군 신화리로
6,407.69,81.54,99.42,64.67,87.19,50.8,35.539886474609375,129.1336212158203,35.54003143310547,129.1338348388672,35.539889,129.134445,240520-CITY-EC2024052011,대한민국 울산광역시 울주군 살태백이골길,대한민국 울산광역시 울주군 살태백이골길,대한민국 울산광역시 울주군 살태백이골길
12,83.63,7.6,8.6,21.11,180.0,82.95,35.55629348754883,129.0679473876953,35.55554962158203,129.0680694580078,35.555952,129.068,240520-MOUNT-EC2024052000,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천로,대한민국 울산광역시 울주군 알프스온천5길
12,83.63,7.6,8.6,21.11,180.0,84.77,35.55629348754883,129.0679473876953,35.55554962158203,129.0680694580078,35.555952,129.068,240520-MOUNT-EC2024052001,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천로,대한민국 울산광역시 울주군 알프스온천5길
12,83.63,7.6,8.6,21.11,180.0,85.37,35.55629348754883,129.0679473876953,35.55554962158203,129.0680694580078,35.555952,129.068,240520-MOUNT-EC2024052006,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천로,대한민국 울산광역시 울주군 알프스온천5길
12,83.63,7.6,8.6,21.11,180.0,82.91,35.55629348754883,129.0679473876953,35.55554962158203,129.0680694580078,35.555952,129.068,240520-MOUNT-EC2024052007,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천로,대한민국 울산광역시 울주군 알프스온천5길
13,83.63,6.97,8.6,34.67,180.0,83.94,35.55629348754883,129.0679473876953,35.55554962158203,129.0680694580078,35.555921,129.068005,240520-MOUNT-EC2024052008,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천로,대한민국 울산광역시 울주군 알프스온천5길
12,83.64,7.6,8.6,21.11,170.28,82.92,35.55629348754883,129.0679473876953,35.55554962158203,129.0680694580078,35.555952,129.068001,240520-MOUNT-EC2024052009,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천로,대한민국 울산광역시 울주군 알프스온천5길
12,83.63,7.6,8.6,21.11,180.0,82.92,35.55629348754883,129.0679473876953,35.55554962158203,129.0680694580078,35.555952,129.068,240520-MOUNT-EC2024052010,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천로,대한민국 울산광역시 울주군 알프스온천5길
6,117.97,23.59,31.4,67.77,82.96,2.33,37.39973498960059,126.6348802521216,37.39975824695438,126.6348611306746,37.399705,126.635082,240521-juno0523,대한민국 인천광역시 연수구 아트센터대로 131,대한민국 인천광역시 연수구 아트센터대로 131,대한민국 인천광역시 연수구 아트센터대로 131
13,1352.95,112.75,201.06,91.45,155.07,44.8,35.56639862060547,129.2389678955078,35.56643295288086,129.241455078125,35.567019,129.240219,240522-CRIMEPATROL-EC2024052200,대한민국 울산광역시 울주군 구영앞길 62,대한민국 울산광역시 울주군 구영앞길 42,대한민국 울산광역시 울주군 구영앞길 60
17,1817.82,113.61,208.57,85.27,162.92,35.6,35.566410064697266,129.2389678955078,35.56614303588867,129.2410125732422,35.56712,129.240248,240522-CRIMEPATROL-EC2024052201,대한민국 울산광역시 울주군 구영앞길 62,대한민국 울산광역시 울주군 구영앞길 42,대한민국 울산광역시 울주군 구영앞길 60
15,2830.61,202.19,411.0,86.44,131.96,51.16,35.56636428833008,129.23895263671875,35.567848205566406,129.24134826660156,35.568026,129.239965,240522-CRIMEPATROL-EC2024052202,대한민국 울산광역시 울주군 구영앞길 62,대한민국 울산광역시 울주군 구영앞길 46,대한민국 울산광역시 울주군 구영앞길 62
15,2919.84,208.56,408.91,85.96,130.36,51.55,35.56641387939453,129.23898315429688,35.568477630615234,129.24147033691406,35.568043,129.239937,240522-CRIMEPATROL-EC2024052204,대한민국 울산광역시 울주군 구영앞길 62,대한민국 울산광역시 울주군 점촌6길 19-5,대한민국 울산광역시 울주군 구영앞길 62
25,8608.1,358.67,917.38,88.76,154.5,98.62,35.56641387939453,129.2389678955078,35.575191497802734,129.23672485351562,35.570664,129.239733,240522-CRIMEPATROL-EC2024052205,대한민국 울산광역시 울주군 구영앞길 62,대한민국 울산광역시 울주군 점촌2길 31,대한민국 울산광역시 울주군 점촌4길 48
10,72.86,8.1,10.27,30.88,77.48,3.1,37.3876543276826,126.63977906330685,37.38765351768245,126.639783193886,37.387786,126.639782,240522-junostartuppark,대한민국 인천광역시 연수구 컨벤시아대로 204,대한민국 인천광역시 연수구 컨벤시아대로 204,대한민국 인천광역시 연수구 컨벤시아대로 204
7,206.89,34.48,54.25,55.81,106.34,3.0,37.38752322949951,126.63962099952448,37.387517317611,126.63962285967096,37.3878,126.639731,240523-junotest05231809,대한민국 인천광역시 연수구 컨벤시아대로 204,대한민국 인천광역시 연수구 컨벤시아대로 204,대한민국 인천광역시 연수구 컨벤시아대로 204
8,37.84,5.41,6.56,40.74,61.5,5.0,37.35686322605419,126.70618460625536,37.35690177562208,126.7061999696462,37.356926,126.70613,240524-0524_test2,대한민국 경기도 시흥시 서울대학로 59-45,대한민국 경기도 시흥시 서울대학로 59-45,대한민국 경기도 시흥시 서울대학로 59-45
7,43.58,7.26,8.75,47.9,65.93,20.0,37.356860013191024,126.7061523566336,37.35689569704189,126.7061789203234,37.356934,126.706106,240524-0524_test_juno,대한민국 경기도 시흥시 서울대학로 59-45,대한민국 경기도 시흥시 서울대학로 59-45,대한민국 경기도 시흥시 서울대학로 59-45
7,114.44,19.07,21.01,44.16,91.41,10.0,37.35669609056622,126.7065809767226,37.35674252981441,126.70643896261566,37.356554,126.706674,240524-begodtest,대한민국 경기도 시흥시 서울대학로 59-45,대한민국 경기도 시흥시 서울대학로 59-45,대한민국 경기도 시흥시 서울대학로
11,589.65,58.97,93.42,80.12,92.59,34.55,37.35630615923128,126.70705553592046,37.35604389738411,126.70680683940736,37.356117,126.706418,240531-전파측정테스트01,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로
12,312.72,28.43,35.8,68.53,130.91,5.0,37.3990816089793,126.63472248206176,37.3990899034752,126.6347256741609,37.399543,126.634745,240603-multiple_action_test,대한민국 인천광역시 연수구 아트센터대로 131,대한민국 인천광역시 연수구 아트센터대로 131,대한민국 인천광역시 연수구 아트센터대로 131
6,302.52,60.5,90.32,67.2,90.56,30.0,37.356295362982635,126.70708808446074,37.35607508853687,126.70688491239343,37.356148,126.706527,240605-전파측정01,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로
16,452.72,30.18,52.77,96.76,178.05,48.75,37.35617537004863,126.70715270600424,37.35602840860406,126.70700832901132,37.356087,126.706788,240605-전파측정02,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로
6,233.83,46.77,70.07,67.1,90.39,30.0,37.35626553755756,126.70711616801066,37.356080956611706,126.70692708806628,37.356155,126.706665,240610-전파측정테스트1,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로
6,310.5,62.1,113.67,67.57,91.28,30.0,37.35629938158813,126.70711194960028,37.35610787796959,126.70693139796248,37.356274,126.706553,240610-전파측정테스트2,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로
11,620.49,62.05,80.68,70.79,93.88,39.09,37.35628535573533,126.70703986478225,37.35582182959487,126.70664645799984,37.355867,126.706294,240612-내부테스트,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로
6,84.79,16.96,21.17,90.25,92.39,45.0,35.566564232925074,129.2387363244884,35.566398174622336,129.2390526684003,35.566459,129.238865,240613-juno1,대한민국 울산광역시 울주군 구영앞길 62,대한민국 울산광역시 울주군 구영앞길 62,대한민국 울산광역시 울주군 구영앞길 62
9,2286.21,285.78,767.6,44.51,121.44,80.0,37.35500385745587,126.70554072732445,37.348127863432595,126.69339546860608,37.353234,126.70107,240702-00002,대한민국 경기도 시흥시 해송십리로 40,대한민국 경기도 시흥시 서해안로,대한민국 경기도 시흥시 해송십리로 40
35,1385.3,40.74,60.24,85.4,103.5,8.54,37.50625203563814,126.97983375104724,37.51211067592429,126.98160739068686,37.509162,126.9811,240702-15,대한민국 서울특별시 동작구 동작대로 350,대한민국 서울특별시 용산구 동작대로,대한민국 서울특별시 용산구 동작대로
13,1574.12,131.18,147.16,90.82,102.61,48.46,37.35647317860088,126.70615017178898,37.35639310362764,126.70657049624988,37.355919,126.705858,240702-테스트 10,대한민국 경기도 시흥시 서울대학로 59-45,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로
14,1014.02,78.0,123.61,90.1,95.86,46.43,37.35547202419835,126.70662093081512,37.35578286366459,126.7061509454142,37.356171,126.706189,240702-테스트 11,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로
15,1285.81,91.84,156.25,69.31,92.24,40.0,36.380620528016635,127.36536054735257,36.38061544675156,127.36458311428764,36.380058,127.365058,240702-테스트 110,대한민국 대전광역시 유성구 가정로 218,대한민국 대전광역시 유성구 가정로 218,대한민국 대전광역시 유성구 과학로 82
17,411.88,25.74,36.93,83.3,100.16,9.06,36.38062452552674,127.36455122082003,36.379443925415345,127.36440457498064,36.380034,127.364755,240702-테스트 334,대한민국 대전광역시 유성구 가정로 218,대한민국 대전광역시 유성구 과학로 82,대한민국 대전광역시 유성구 과학로 82
13,2687.59,223.97,803.37,36.62,92.57,100.0,37.3559406289512,126.7067171855611,37.34862851022709,126.68878417945729,37.353189,126.700957,240702-테스트0001,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 오이도로 137,대한민국 경기도 시흥시 해송십리로 40
23,3602.3,163.74,413.1,28.55,94.87,50.0,37.355915167025245,126.70676721354846,37.3557623305165,126.7078709595138,37.355319,126.709999,240702-테스트0003,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로
16,812.32,54.15,88.43,70.95,93.29,48.75,37.35628171324585,126.70704856522758,37.35597306940535,126.70676920563182,37.356042,126.706399,240702-테스트001,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로
15,1362.48,97.32,157.8,92.95,162.94,50.0,36.38061677918128,127.36536657273172,36.3806120764112,127.36536587640056,36.380053,127.365057,240702-테스트002,대한민국 대전광역시 유성구 가정로 218,대한민국 대전광역시 유성구 가정로 218,대한민국 대전광역시 유성구 과학로 82
7,605.5,100.92,138.07,17.27,76.18,64.29,36.380252684083146,127.36456925356066,36.37595338079866,127.36636293191371,36.377573,127.364925,240702-테스트003,대한민국 대전광역시 유성구 가정로 218,대한민국 대전광역시 유성구 과학로 80-17,대한민국 대전광역시 유성구 과학로 82
14,1222.56,94.04,137.94,82.38,94.46,41.43,37.356293680308326,126.70705593368092,37.35601681603849,126.706792923811,37.356145,126.706077,240702-테스트1,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로
14,730.37,56.18,60.09,60.04,65.45,45.71,37.3562624716058,126.70704245990775,37.355933975432905,126.70673694483573,37.355589,126.706463,240702-테스트10,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로
8,4026.92,575.27,973.72,11.4,25.29,100.0,36.366695740969206,127.36844544409765,36.378014632766195,127.40972975161895,36.372694,127.386839,240702-테스트2222,대한민국 대전광역시 유성구 대학로 291,대한민국 대전광역시 대덕구 아리랑로,대한민국 대전광역시 유성구 엑스포다리
12,1406.34,127.85,239.98,13.61,29.03,100.0,36.37729377414027,127.36141252603647,36.37790055665997,127.37561936964124,36.376912,127.368439,240702-테스트3333,대한민국 대전광역시 유성구 과학로 124,대한민국 대전광역시 유성구 대덕대로 507-38,대한민국 대전광역시 유성구 과학로 80-67
6,242.26,48.45,78.75,79.12,95.36,30.0,37.35628767499219,126.70704766229,37.35598545317046,126.70672539494888,37.355849,126.706893,240702-테스트6,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로
9,546.08,68.26,115.91,91.29,98.86,50.0,37.356125246865886,126.70685005830114,37.35533097332754,126.70660961289894,37.355828,126.706171,240702-테스트7,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로
7,325.44,54.24,78.63,90.38,91.56,32.86,37.3562827610952,126.70704348194585,37.35603798426416,126.7057368325145,37.356071,126.706378,240702-테스트8,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 서울대학로
20,1882.09,99.06,122.98,92.65,132.92,61.25,37.35630321100342,126.7070467095058,37.35633061706259,126.70626465836216,37.355896,126.705947,240702-테스트9,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로
16,475.91,31.73,68.18,90.14,95.44,7.5,37.53803626523663,126.90488395757608,37.54038720952447,126.90664020936411,37.538986,126.905867,240702-테스트9999,대한민국 서울특별시 영등포구 당산지하차도,대한민국 서울특별시 영등포구 선유로 314,대한민국 서울특별시 영등포구 당산지하차도
13,1431.57,119.3,164.05,89.8,91.59,106.92,36.38064631486762,127.36453875494402,36.38065707260704,127.36453860184224,36.379975,127.36494,240703-테스트 1234,대한민국 대전광역시 유성구 가정로 218,대한민국 대전광역시 유성구 가정로 218,대한민국 대전광역시 유성구 과학로 82
9,919.45,114.93,159.85,88.7,97.02,50.0,36.38058510092104,127.3644857847358,36.380680577953285,127.36449816817714,36.38002,127.364906,240703-테스트 33,대한민국 대전광역시 유성구 가정로 218,대한민국 대전광역시 유성구 가정로 218,대한민국 대전광역시 유성구 과학로 82
7,568.44,94.74,174.56,89.33,91.93,20.0,36.3801875658349,127.36500618420835,36.380151096156624,127.36451230640472,36.380026,127.364851,240703-테스트01,대한민국 대전광역시 유성구 과학로 82,대한민국 대전광역시 유성구 과학로 82,대한민국 대전광역시 유성구 과학로 82
15,1669.18,119.23,175.8,87.67,111.32,48.0,36.38020121838895,127.3650080037578,36.37912113977883,127.3645035785421,36.379832,127.364919,240703-테스트02,대한민국 대전광역시 유성구 과학로 82,대한민국 대전광역시 유성구 과학로 82,대한민국 대전광역시 유성구 과학로 82
16,1627.97,108.53,174.41,80.8,139.93,58.12,36.3801903130486,127.36501546487034,36.38070790856821,127.36451858937876,36.380087,127.364902,240703-테스트03,대한민국 대전광역시 유성구 과학로 82,대한민국 대전광역시 유성구 가정로 218,대한민국 대전광역시 유성구 과학로 82
15,943.2,67.37,117.93,61.77,90.86,75.0,36.3801983929028,127.36501615752375,36.38016831363542,127.36445338000811,36.380297,127.365672,240703-테스트04,대한민국 대전광역시 유성구 과학로 82,대한민국 대전광역시 유성구 과학로 82,대한민국 대전광역시 유성구 과학로 82
13,518.3,43.19,63.17,85.23,92.23,8.54,36.37403692726869,127.38511342561152,36.37172134588215,127.384477129887,36.372859,127.384367,240703-테스트05,대한민국 대전광역시 유성구 엑스포로 55,대한민국 대전광역시 유성구 갑천도시고속도로,대한민국 대전광역시 유성구 엑스포로 55
16,391.13,26.08,35.76,77.17,95.76,58.12,36.380192241201584,127.36498921182152,36.3799933249076,127.36501229000248,36.379905,127.364872,240703-테스트234,대한민국 대전광역시 유성구 과학로 82,대한민국 대전광역시 유성구 과학로 82,대한민국 대전광역시 유성구 과학로 82
10,1670.52,185.61,223.15,122.97,135.09,65.0,37.1892855831171,126.8326671858149,37.18930381994514,126.83268513199329,37.189853,126.833144,240705-테스트23,대한민국 경기도 화성시 수도권제2순환고속도로,대한민국 경기도 화성시 수도권제2순환고속도로,대한민국 경기도 화성시 고향의봄길
12,63.9,5.81,6.95,11.95,82.99,75.35,35.55629348754883,129.0679473876953,35.55635452270508,129.06724548339844,35.556321,129.067624,240708-MOUNT-EC2024070800,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천5길
12,422.29,38.39,43.09,6.79,60.36,82.09,35.55629348754883,129.0679473876953,35.55821228027344,129.0639190673828,35.557173,129.066096,240709-MOUNT-EC2024070900,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 등억알프스로,대한민국 울산광역시 울주군 알프스온천5길
12,422.07,38.37,43.09,6.69,60.36,81.87,35.556297302246094,129.0679473876953,35.55821228027344,129.0639190673828,35.557175,129.066096,240709-MOUNT-EC2024070901,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 등억알프스로,대한민국 울산광역시 울주군 알프스온천5길
12,421.1,38.28,43.09,6.51,58.92,82.07,35.55629348754883,129.06793212890625,35.55821228027344,129.0639190673828,35.557174,129.066093,240709-MOUNT-EC2024070902,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 등억알프스로,대한민국 울산광역시 울주군 알프스온천5길
12,422.07,38.37,43.09,6.69,60.36,82.07,35.556297302246094,129.0679473876953,35.55821228027344,129.0639190673828,35.557175,129.066096,240709-MOUNT-EC2024070903,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 등억알프스로,대한민국 울산광역시 울주군 알프스온천5길
12,421.09,38.28,43.09,6.31,58.92,82.08,35.55629348754883,129.06793212890625,35.55821228027344,129.0639190673828,35.557174,129.066092,240709-MOUNT-EC2024070904,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 등억알프스로,대한민국 울산광역시 울주군 알프스온천5길
6,395.05,79.01,115.02,67.9,91.29,30.0,37.35680713339174,126.70645511139143,37.35646190143606,126.70610848749004,37.356168,126.706373,240709-전파지도_TEST01,대한민국 경기도 시흥시 서울대학로 59-45,대한민국 경기도 시흥시 서울대학로 59-45,대한민국 경기도 시흥시 서울대학로
27,3439.06,132.27,326.19,104.61,175.98,90.27,35.53987503051758,129.13365173339844,35.539756774902344,129.1334686279297,35.54033,129.132168,240710-CITY-EC2024071001,대한민국 울산광역시 울주군 살태백이골길,대한민국 울산광역시 울주군 살태백이골길,대한민국 울산광역시 울주군 신화리로
27,3233.4,124.36,417.0,111.18,175.98,80.36,35.53861999511719,129.1328887939453,35.539756774902344,129.1334686279297,35.539332,129.133379,240710-CITY-EC2024071002,대한민국 울산광역시 울주군 신화리로,대한민국 울산광역시 울주군 살태백이골길,대한민국 울산광역시 울주군 살태백이골길
19,769.67,42.76,84.13,94.86,172.66,46.41,37.574909061,126.9785492736,37.5746001124,126.9776630703,37.574993,126.978092,240710-의정부지,대한민국 서울특별시 종로구 종로1길 45,대한민국 서울특별시 종로구 사직로8길,대한민국 서울특별시 종로구 종로1길 45
10,117.51,13.06,48.57,57.45,120.7,34.78,35.347862243652344,129.31919860839844,35.347999572753906,129.31939697265625,35.348025,129.319093,240711-RADIATION-EC2024071100,대한민국 울산광역시 울주군 해맞이로,대한민국 울산광역시 울주군 해맞이로,대한민국 울산광역시 울주군 해맞이로
12,65.57,5.96,41.02,38.73,115.59,35.0,35.34800720214844,129.31871032714844,35.34798812866211,129.31939697265625,35.348026,129.319087,240711-RADIATION-EC2024071101,대한민국 울산광역시 울주군 해맞이로,대한민국 울산광역시 울주군 해맞이로,대한민국 울산광역시 울주군 해맞이로
49,107.65,2.24,41.97,9.38,107.93,14.51,35.34785842895508,129.3191375732422,35.347999572753906,129.3194122314453,35.348022,129.319088,240711-RADIATION-EC2024071102,대한민국 울산광역시 울주군 해맞이로,대한민국 울산광역시 울주군 해맞이로,대한민국 울산광역시 울주군 해맞이로
69,116.52,1.71,43.74,10.33,121.51,14.0,35.347862243652344,129.31915283203125,35.34800338745117,129.31942749023438,35.348035,129.318999,240711-RADIATION-EC2024071103,대한민국 울산광역시 울주군 해맞이로,대한민국 울산광역시 울주군 해맞이로,대한민국 울산광역시 울주군 해맞이로
77,113.6,1.49,45.7,5.94,114.69,12.99,35.347843170166016,129.3191680908203,35.34800720214844,129.3194122314453,35.34803,129.319168,240711-RADIATION-EC2024071104,대한민국 울산광역시 울주군 해맞이로,대한민국 울산광역시 울주군 해맞이로,대한민국 울산광역시 울주군 해맞이로
10,118.98,13.22,49.5,56.48,117.06,15.29,35.34784698486328,129.3192138671875,35.347999572753906,129.31942749023438,35.348024,129.319109,240711-RADIATION-EC2024071105,대한민국 울산광역시 울주군 해맞이로,대한민국 울산광역시 울주군 해맞이로,대한민국 울산광역시 울주군 해맞이로
19,1291.14,71.73,123.43,89.22,169.39,96.96,35.56660842895508,129.23883056640625,35.56754684448242,129.24131774902344,35.567134,129.24023,240712-FARM-EC2024071201,대한민국 울산광역시 울주군 구영앞길 62,대한민국 울산광역시 울주군 구영앞길 46,대한민국 울산광역시 울주군 구영앞길 60
17,1122.21,70.14,120.89,88.74,125.4,97.63,35.56662368774414,129.2390594482422,35.56648254394531,129.24110412597656,35.567085,129.240147,240712-FARM-EC2024071202,대한민국 울산광역시 울주군 구영앞길 62,대한민국 울산광역시 울주군 구영앞길 42,대한민국 울산광역시 울주군 구영앞길 60
12,422.28,38.39,43.09,6.6,59.87,82.09,35.55629348754883,129.0679473876953,35.55821228027344,129.0639190673828,35.557174,129.066096,240715-MOUNT-EC2024071500,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 등억알프스로,대한민국 울산광역시 울주군 알프스온천5길
12,422.07,38.37,43.09,6.69,60.36,81.86,35.556297302246094,129.0679473876953,35.55821228027344,129.0639190673828,35.557175,129.066096,240715-MOUNT-EC2024071501,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 등억알프스로,대한민국 울산광역시 울주군 알프스온천5길
12,422.07,38.37,43.09,6.69,60.36,82.07,35.556297302246094,129.0679473876953,35.55821228027344,129.0639190673828,35.557175,129.066096,240715-MOUNT-EC2024071502,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 등억알프스로,대한민국 울산광역시 울주군 알프스온천5길
12,422.07,38.37,43.09,6.69,60.36,82.07,35.556297302246094,129.0679473876953,35.55821228027344,129.0639190673828,35.557175,129.066096,240715-MOUNT-EC2024071503,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 등억알프스로,대한민국 울산광역시 울주군 알프스온천5길
12,422.28,38.39,43.09,6.6,59.87,81.89,35.55629348754883,129.0679473876953,35.55821228027344,129.0639190673828,35.557174,129.066096,240715-MOUNT-EC2024071504,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 등억알프스로,대한민국 울산광역시 울주군 알프스온천5길
12,420.88,38.26,43.09,6.51,59.42,82.07,35.556297302246094,129.06793212890625,35.55821228027344,129.0639190673828,35.557175,129.066093,240715-MOUNT-EC2024071505,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 등억알프스로,대한민국 울산광역시 울주군 알프스온천5길
12,702.41,63.86,70.73,3.19,26.83,62.05,35.55629348754883,129.06793212890625,35.561946868896484,129.07139587402344,35.558885,129.069524,240715-MOUNT-EC2024071506,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 등억알프스로,대한민국 울산광역시 울주군 알프스온천5길
15,850.72,60.77,88.12,79.85,115.82,100.0,37.35663487451052,126.7059449140682,37.356661322183086,126.70592056901154,37.356307,126.706089,240715-이노 시연,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 서울대학로
13,447.14,37.26,46.94,89.96,101.69,50.0,35.56669622574405,129.23877282249776,35.566700967131524,129.2388122671676,35.566487,129.238835,240715-테스트1111,대한민국 울산광역시 울주군 구영앞길 66,대한민국 울산광역시 울주군 구영앞길 62,대한민국 울산광역시 울주군 구영앞길 62
12,422.28,38.39,43.09,6.6,59.87,82.09,35.55629348754883,129.0679473876953,35.55821228027344,129.0639190673828,35.557174,129.066096,240716-MOUNT-EC2024071600,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 등억알프스로,대한민국 울산광역시 울주군 알프스온천5길
