route_id,type,hdbscan_cluster,centroid_score,isoforest_score,knn_score,ensemble_score,interpretation,detected_global,detected_per_cluster,cluster_threshold
240206-MOUNT-EC2024020602,normal,37,0.0188452627277386,0.11987980240567664,5.049696457950421e-08,0.053605514929681616,정상,False,False,0.05434635492528279
240206-MOUNT-EC2024020603,normal,36,0.018236865231999883,0.11552849895350692,1.0458606382468803e-08,0.051682462288584655,정상,False,False,0.05413857239811326
240206-MOUNT-EC2024020604,normal,36,0.018222157219760633,0.11552849895350692,2.6928841052917084e-09,0.0516780475551962,정상,False,False,0.05413857239811326
240206-MOUNT-EC2024020605,normal,36,0.018194722285166512,0.11552849895350692,2.4314722057931198e-08,0.051669823561369344,정상,False,False,0.05413857239811326
240206-TEST01,normal,-1,0.03852097070102038,0.05761635474757798,0.001491257193801128,0.03505021026747765,정상,False,False,0.5278583191670891
240208-MOUNT-EC2024020800,normal,-1,0.04864830189696504,0.22737742022788676,0.004576620350555644,0.10691844476541092,정상,False,False,0.5278583191670891
240208-MOUNT-EC2024020801,normal,-1,0.05836883491537562,0.2615709887349209,0.007751437017935901,0.12446447707396183,정상,False,False,0.5278583191670891
240208-스카이브릿지_01,normal,58,0.016599184057363076,0.002922482650199898,0.0040306607574830105,0.007357946504533785,정상,False,False,0.017575509901299996
240214-MOUNT-EC2024021400,normal,-1,0.04859402813925139,0.22737742022788676,0.00457153603137804,0.10690063734234355,정상,False,False,0.5278583191670891
240215-MOUNT-EC2024021501,normal,8,1.0,0.9066088895328948,0.20148410005546313,0.7230887858297969,심각,True,False,0.725324203953255
240215-MOUNT-EC2024021502,normal,-1,0.04868161243743588,0.22737742022788676,0.004579966765892528,0.10692944185215324,정상,False,False,0.5278583191670891
240215-MOUNT-EC2024021503,normal,-1,0.05849004972842357,0.2615709887349209,0.007780053660225764,0.12450942651056317,정상,False,False,0.5278583191670891
240215-MOUNT-EC2024021504,normal,-1,0.04865064694691762,0.22737742022788676,0.004576893085898794,0.10691923010099963,정상,False,False,0.5278583191670891
240216-MOUNT-EC2024021600,normal,-1,0.04878669879647063,0.22737742022788676,0.00458999419743443,0.10696397598932622,정상,False,False,0.5278583191670891
240216-TEST01,normal,62,0.033650637498545306,0.012351602966515274,7.11542630860714e-05,0.015057178715095524,정상,False,False,0.0270331192695053
240220-ABC_D18,normal,29,0.27950309756418296,0.34570388851777467,0.0,0.22213248467636476,정상,False,False,0.22281455483666726
240221-ABC_D19,normal,29,0.27950309756418296,0.34570388851777467,0.0,0.22213248467636476,정상,False,False,0.22281455483666726
240221-ABC_D20,normal,29,0.27950309756418296,0.34570388851777467,0.0,0.22213248467636476,정상,False,False,0.22281455483666726
240221-ABC_D20-1,normal,29,0.27950309756418296,0.34570388851777467,0.0,0.22213248467636476,정상,False,False,0.22281455483666726
240221-ABC_D21,normal,29,0.27950309756418296,0.34570388851777467,0.0,0.22213248467636476,정상,False,False,0.22281455483666726
240221-ABC_D22,normal,29,0.27950309756418296,0.34570388851777467,0.0,0.22213248467636476,정상,False,False,0.22281455483666726
240221-CITY-EC2024022100,normal,-1,0.15824791777972394,0.44380988988084114,0.02937966176827214,0.2338122298167353,정상,False,False,0.5278583191670891
240221-CITY-EC2024022101,normal,-1,0.01895209056691476,0.20924807471671325,0.01603210821247938,0.09419448952050355,정상,False,False,0.5278583191670891
240225-ㅊ측면22,normal,-1,0.054573178941974894,0.1037774160769499,0.009993445996055813,0.06088095391218917,정상,False,False,0.5278583191670891
240225-측면11,normal,-1,0.055749269900791466,0.10216283311014751,0.011923570409434753,0.061166985337126875,정상,False,False,0.5278583191670891
240225-측면2,normal,-1,0.05646598103473552,0.10901074315726367,0.008606251790776663,0.06312596711055912,정상,False,False,0.5278583191670891
240226-ABC_D31,normal,29,0.27950309756418296,0.34570388851777467,0.0,0.22213248467636476,정상,False,False,0.22281455483666726
240227-ABC_D31,normal,29,0.27950309756418296,0.34570388851777467,0.0,0.22213248467636476,정상,False,False,0.22281455483666726
240227-ABC_D32,normal,29,0.27950309756418296,0.34570388851777467,0.0,0.22213248467636476,정상,False,False,0.22281455483666726
